1,99.0,99.0,98.985769,0.01423099999999522,OK
1,99.5,99.5,99.486063,0.013936999999998534,OK
1,100.0,100.0,99.984282,0.015718000000006782,OK
1,100.5,100.5,100.48322,0.01677999999999713,OK
1,101.0,101.0,100.98674,0.013260000000002492,OK
1,101.5,101.5,101.48256,0.01743999999999346,OK
1,102.0,102.0,101.98484,0.015159999999994511,OK
1,102.5,102.5,102.48232,0.017679999999998586,OK
1,103.0,103.0,102.987,0.01300000000000523,OK
1,103.5,103.5,103.48157,0.01842999999999506,OK
1,104.0,104.0,103.98478,0.015219999999999345,OK
1,104.5,104.5,104.4858,0.014200000000002433,OK
1,105.0,105.0,104.98746,0.012540000000001328,OK
1,105.5,105.5,105.4865,0.013499999999993406,OK
1,106.0,106.0,105.98233,0.01766999999999541,OK
1,106.5,106.5,106.48293,0.017070000000003915,OK
1,107.0,107.0,106.98906,0.010940000000005057,OK
1,107.5,107.5,107.48707,0.012929999999997221,OK
1,108.0,108.0,107.98517,0.014830000000003452,OK
1,108.5,108.5,108.4835,0.01649999999999352,OK
1,109.0,109.0,108.984,0.016000000000005343,OK
1,109.5,109.5,109.48284,0.01716000000000406,OK
1,110.0,110.0,109.98449,0.01551000000000613,OK
1,110.5,110.5,110.48458,0.015420000000005984,OK
1,111.0,111.0,110.98311,0.016890000000003624,OK
1,111.5,111.5,111.49059,0.009410000000002583,OK
1,112.0,112.0,111.98432,0.015680000000003247,OK
1,112.5,112.5,112.48577,0.014229999999997744,OK
1,113.0,113.0,112.98867,0.01133000000000095,OK
1,113.5,113.5,113.48355,0.01645000000000607,OK
1,114.0,114.0,113.98447,0.015529999999998267,OK
1,114.5,114.5,114.48623,0.013769999999993843,OK
1,115.0,115.0,114.9834,0.01659999999999684,OK
1,115.5,115.5,115.48401,0.01599000000000217,OK
1,116.0,116.0,115.98181,0.018190000000004147,OK
1,116.5,116.5,116.48835,0.011650000000003047,OK
1,117.0,117.0,116.98365,0.01635000000000275,OK
1,117.5,117.5,117.48531,0.014690000000001646,OK
1,118.0,118.0,117.98289,0.0171100000000024,OK
1,118.5,118.5,118.48277,0.017229999999997858,OK
1,119.0,119.0,118.98172,0.018280000000004293,OK
1,119.5,119.5,119.48326,0.016739999999998645,OK
1,120.0,120.0,119.97919,0.02080999999999733,OK
2,99.0,99.0,98.997321,0.002679000000000542,OK
2,99.5,99.5,99.491995,0.008004999999997153,OK
2,100.0,100.0,99.988653,0.011347000000000662,OK
2,100.5,100.5,100.48905,0.01094999999999402,OK
2,101.0,101.0,100.99143,0.008570000000005962,OK
2,101.5,101.5,101.49099,0.009010000000003515,OK
2,102.0,102.0,101.99025,0.009749999999996817,OK
2,102.5,102.5,102.497,0.0030000000000001137,OK
2,103.0,103.0,102.9974,0.002600000000001046,OK
2,103.5,103.5,103.50009,9.000000000014552e-05,OK
2,104.0,104.0,103.99654,0.0034600000000040154,OK
2,104.5,104.5,104.49819,0.0018100000000060845,OK
2,105.0,105.0,104.99911,0.0008899999999982811,OK
2,105.5,105.5,105.4942,0.005799999999993588,OK
2,106.0,106.0,105.99815,0.0018500000000045702,OK
2,106.5,106.5,106.49875,0.0012499999999988631,OK
2,107.0,107.0,106.99937,0.0006300000000010186,OK
2,107.5,107.5,107.5008,0.0007999999999981355,OK
2,108.0,108.0,108.00454,0.004540000000005762,OK
2,108.5,108.5,108.49234,0.007660000000001332,OK
2,109.0,109.0,108.99649,0.0035100000000056752,OK
2,109.5,109.5,109.49595,0.004050000000006548,OK
2,110.0,110.0,109.99854,0.0014599999999944657,OK
2,110.5,110.5,110.49936,0.0006400000000041928,OK
2,111.0,111.0,110.99601,0.003990000000001714,OK
2,111.5,111.5,111.49548,0.004519999999999413,OK
2,112.0,112.0,111.99494,0.0050600000000002865,OK
2,112.5,112.5,112.49555,0.004450000000005616,OK
2,113.0,113.0,112.99772,0.0022799999999989495,OK
2,113.5,113.5,113.49729,0.002709999999993329,OK
2,114.0,114.0,114.0005,0.0005000000000023874,OK
2,114.5,114.5,114.49622,0.003780000000006112,OK
2,115.0,115.0,114.99454,0.005459999999999354,OK
2,115.5,115.5,115.49588,0.004120000000000346,OK
2,116.0,116.0,115.9943,0.005700000000004479,OK
2,116.5,116.5,116.49252,0.007480000000001041,OK
2,117.0,117.0,116.99479,0.005210000000005266,OK
2,117.5,117.5,117.49436,0.005639999999999645,OK
2,118.0,118.0,117.98883,0.011170000000007008,OK
2,118.5,118.5,118.49017,0.009829999999993788,OK
2,119.0,119.0,118.99161,0.00839000000000567,OK
2,119.5,119.5,119.49336,0.00664000000000442,OK
2,120.0,120.0,119.9897,0.010300000000000864,OK
3,99.0,99.0,98.977547,0.022452999999998724,OK
3,99.5,99.5,99.483878,0.01612199999999575,OK
3,100.0,100.0,99.985531,0.014469000000005394,OK
3,100.5,100.5,100.48332,0.01667999999999381,OK
3,101.0,101.0,100.98196,0.018039999999999168,OK
3,101.5,101.5,101.4836,0.01640000000000441,OK
3,102.0,102.0,101.98245,0.017549999999999955,OK
3,102.5,102.5,102.48638,0.013620000000003074,OK
3,103.0,103.0,102.98741,0.012590000000002988,OK
3,103.5,103.5,103.48531,0.014690000000001646,OK
3,104.0,104.0,103.98364,0.016360000000005925,OK
3,104.5,104.5,104.48601,0.01399000000000683,OK
3,105.0,105.0,104.99131,0.008690000000001419,OK
3,105.5,105.5,105.48629,0.01371000000000322,OK
3,106.0,106.0,105.9843,0.015699999999995384,OK
3,106.5,106.5,106.48616,0.01384000000000185,OK
3,107.0,107.0,106.985,0.015000000000000568,OK
3,107.5,107.5,107.48301,0.016990000000006944,OK
3,108.0,108.0,107.98549,0.014510000000001355,OK
3,108.5,108.5,108.48069,0.01931000000000438,OK
3,109.0,109.0,108.97859,0.021410000000003038,OK
3,109.5,109.5,109.48107,0.01892999999999745,OK
3,110.0,110.0,109.98459,0.01541000000000281,OK
3,110.5,110.5,110.48562,0.014380000000002724,OK
3,111.0,111.0,110.98706,0.012940000000000396,OK
3,111.5,111.5,111.49152,0.008480000000005816,OK
