3,109.5,109.5,109.517,0.017,,2025-10-02
3,110.0,110.0,110.023,0.023,,2025-10-02
3,110.5,110.5,110.52,0.02,,2025-10-02
3,111.0,111.0,111.014,0.014,,2025-10-02
3,111.5,111.5,111.512,0.012,,2025-10-02
3,112.0,112.0,112.021,0.021,,2025-10-02
3,112.5,112.5,112.518,0.018,,2025-10-02
3,113.0,113.0,113.017,0.017,,2025-10-02
3,113.5,113.5,113.519,0.019,,2025-10-02
3,114.0,114.0,114.021,0.021,,2025-10-02
3,114.5,114.5,114.511,0.011,,2025-10-02
3,115.0,115.0,115.025,0.025,,2025-10-02
3,115.5,115.5,115.521,0.021,,2025-10-02
3,116.0,116.0,116.015,0.015,,2025-10-02
3,116.5,116.5,116.518,0.018,,2025-10-02
3,117.0,117.0,117.017,0.017,,2025-10-02
3,117.5,117.5,117.516,0.016,,2025-10-02
3,118.0,118.0,118.021,0.021,,2025-10-02
3,118.5,118.5,118.518,0.018,,2025-10-02
3,119.0,119.0,119.018,0.018,,2025-10-02
3,119.5,119.5,119.515,0.015,,2025-10-02
3,120.0,120.0,120.012,0.012,,2025-10-02
